2102,36,1
728,2,2
1356,52,4
2162,58,4
4204,76,1
2800,78,3
1358,37,16
316,80,6
244,64,6
872,70,1
266,18,2
368,21,8
96,106,1
2686,18,2
832,71,5
2346,101,1
2102,23,6
3644,22,10
1966,91,1
624,59,2
2174,18,2
996,9,4
826,8,6
3004,7,1
100,64,1
2844,63,1
624,69,1
1966,73,2
1108,3,1
1978,18,3
2928,102,1
1602,2,1
134,79,1
2250,62,1
1744,95,1
3090,10,57
1288,70,4
3142,14,1
624,50,2
2226,15,2
1696,63,8
448,104,1
3728,25,1
398,106,1
826,30,16
670,7,7
1312,53,6
2340,21,1
464,30,2
2076,20,1
2510,58,2
640,48,3
198,50,2
160,48,1
3172,87,8
1108,14,1
202,39,5
244,57,5
2174,39,1
140,73,1
3644,88,1
372,77,4
4008,42,1
3784,12,751
1312,63,7
1946,9,1
2692,18,1
1696,53,7
3266,57,2
382,45,2
4076,58,1
2416,83,1
304,100,1
2102,87,3
108,18,2
212,82,5
2844,53,1
3004,54,1
1450,5,1
2242,71,2
230,70,1
3862,18,4
134,28,1
2102,35,4
524,59,41
1438,23,1
1182,30,1
132,74,1
316,74,2
2312,2,7
1460,2,5
3172,36,2
2416,5,5
638,27,16
2098,2,1
3240,71,1
244,106,1
524,69,3
3456,54,1
132,41,34
3172,23,1
2628,33,1
152,83,1
3266,64,2
524,50,8
136,105,1
212,101,17
398,57,1
316,41,1
1696,86,2
2152,33,2
2106,56,1
1744,67,2
1182,8,4
3680,28,1
2882,64,1
110,63,1
1242,18,1
3196,40,1
788,79,1
812,51,1
1450,83,10
156,41,12
1966,96,1
3172,54,3
3784,31,312
322,32,1
3644,61,205
2102,7,5
3172,103,1
2820,58,1
3266,23,1
1356,67,9
1410,59,1
152,29,2
132,73,7
316,73,5
1034,3,4
110,20,8
70,59,1
100,35,3
1946,82,1
322,48,1
372,51,9
2106,90,1
1450,29,1
4416,80,3
156,73,2
96,54,1
824,45,1
754,50,2
2882,36,4
3250,38,1
244,7,4
2882,23,2
4008,21,1
212,9,89
2200,39,1
826,5,2
2944,42,2
1850,20,1
632,2,2
1406,5,1
2944,90,1
538,14,1
2798,100,1
2416,29,2
222,48,2
448,9,1
244,87,1
638,7,11
4182,76,1
156,91,1
2162,101,3
3268,2,5
1356,81,4
3240,70,4
1926,15,9
1312,20,30
1410,50,2
372,42,1
826,83,1
760,50,4
2040,35,2
70,50,2
1216,91,2
304,99,1
3784,53,57
1410,69,56
134,55,1
538,3,1
244,35,5
812,56,1
1926,56,2
132,91,3
398,54,1
1696,12,2
70,69,1
2488,105,1
1696,20,9
2028,74,2
3426,82,2
212,60,37
4076,82,23
1966,74,1
202,75,1
566,62,1
368,42,4
1182,5,3
100,23,1
2858,94,1
2076,63,1
226,28,2
1438,27,2
2416,30,2
1076,10,1
834,52,4
212,58,17
3644,10,35
832,70,4
140,41,1
304,84,8
2152,88,1
3224,8,1
2882,35,1
1590,2,2
1356,95,7
2416,8,4
1358,28,87
2102,57,2
212,49,11
916,9,1
316,96,8
140,74,1
156,19,2
1288,71,5
1182,83,1
4412,3,12
3090,22,53
378,55,2
1450,8,2
874,70,2
966,35,1
2800,62,3
3730,7,1
244,103,9
2510,104,4
152,30,3
2346,9,3
292,93,2
244,54,3
2102,64,1
1312,31,1
834,85,2
3196,94,2
3374,69,1
244,36,2
1034,105,3
480,74,2
662,32,8
136,25,1
4204,5,3
152,8,1
1666,50,1
244,23,5
1150,29,3
1450,30,2
1926,65,1
3172,38,5
244,79,17
1450,63,3
226,35,3
202,41,8
116,66,1
1288,15,2
350,66,1
754,3,29
2536,62,2
4140,104,1
1668,22,2
4210,59,1
1084,42,2
1966,75,4
2834,101,1
1288,77,5
2756,55,1
134,57,1
2346,48,1
754,14,1
1312,5,26
1358,35,22
152,63,1
1354,18,2
92,49,1
524,25,13
2798,66,2
2296,104,1
226,7,2
2076,8,1
2928,74,28
1034,59,20
70,3,1
1410,3,52
538,69,7
544,9,29
492,29,1
872,56,3
2076,30,1
3760,104,1
2798,2,5
2820,48,2
3784,30,85
3672,18,1
1358,7,55
3056,7,1
2416,63,1
1410,14,49
662,82,1
832,51,2
872,77,3
1406,20,1
826,20,10
1862,83,1
3596,83,1
1978,41,1
1312,83,5
788,57,1
2416,53,1
156,39,18
108,74,1
2732,7,1
2152,81,1
348,7,1
1450,86,1
1288,65,22
1978,80,3
4368,25,3
3862,74,1
226,36,5
1696,83,15
378,57,1
614,101,1
3864,58,1
226,103,2
2488,50,1
132,39,10
316,39,9
152,86,1
982,50,1
2162,32,1
624,25,7
64,93,1
70,105,2
244,97,4
1006,99,1
3864,49,5
3644,24,57
2100,2,118
1744,10,3
2076,29,2
156,18,4
1696,5,23
1356,22,1
2436,94,1
212,48,9
4222,14,3
2834,104,1
2800,92,1
1150,63,1
1178,10,2
1182,20,6
316,102,1
1388,98,1
100,97,1
2100,89,21
2102,55,1
244,28,4
2844,5,1
316,18,27
728,99,3
4412,50,3
834,98,4
1416,25,5
3196,92,1
1216,18,1
298,84,1
202,80,1
1356,45,5
4412,91,1
3224,33,1
1288,62,3
212,55,33
2628,5,1
70,18,2
212,38,24
244,32,2
524,75,1
3240,40,1
72,7,1
832,100,2
1288,94,2
3680,9,1
1288,99,8
662,23,1
3588,63,3
382,29,2
1084,78,8
2416,33,1
826,45,8
2106,2,2
2102,48,4
1696,67,3
464,45,3
3174,20,1
1548,62,1
2834,54,2
152,10,3
2352,55,1
662,54,1
1410,102,2
134,9,9
2312,21,1
70,39,2
316,105,1
3864,57,2
538,19,5
4246,18,1
212,37,1
1880,60,1
132,105,1
2436,65,3
152,33,5
2416,98,1
614,7,1
378,58,2
4416,25,4
4246,102,1
92,106,1
1926,92,2
640,36,1
908,19,1
1312,95,1
510,39,1
834,86,1
156,105,1
1696,81,6
2818,59,2
874,78,3
4412,46,22
3250,58,1
3784,85,7
2098,65,1
2242,100,5
132,14,10
3680,58,1
2076,85,1
322,57,1
1182,45,14
2242,78,10
1354,105,2
1946,79,1
3644,29,3
1696,95,13
662,35,1
1312,81,48
3596,81,1
3784,24,217
198,75,2
4222,18,2
1744,63,1
826,88,2
1356,20,7
640,7,1
110,67,2
3760,36,1
2162,79,2
398,32,10
316,3,3
368,2,8
3760,23,1
996,28,4
1006,15,1
538,91,2
2048,105,1
132,3,10
1862,67,1
1150,10,1
3172,48,2
2436,77,1
662,7,1
1108,80,1
210,19,1
116,70,2
350,70,3
92,57,1
1028,2,1
2834,7,2
4140,36,1
1674,79,1
222,57,2
2346,55,1
1084,40,4
544,27,2
4222,39,4
788,9,3
4140,54,1
382,8,1
2346,38,1
2340,2,1
1880,9,1
226,82,4
376,25,1
3240,78,2
832,40,13
110,81,3
2704,7,1
1210,63,1
134,60,11
230,62,2
1288,92,3
212,64,22
1312,22,21
3472,14,1
1388,8,4
3864,38,1
834,30,6
2844,61,1
2094,78,1
1034,39,3
538,102,1
1422,3,5
624,74,1
244,104,6
834,8,4
160,97,1
1388,30,1
1084,2,17
1696,61,2
1438,9,2
398,82,7
3090,31,7
4182,85,1
152,85,1
754,19,1
832,2,12
2882,101,2
198,74,1
3172,9,2
448,57,1
3426,7,1
1312,45,3
3472,3,1
4140,79,1
886,56,1
1050,45,1
100,104,2
2102,58,2
874,2,2
2162,36,1
152,52,6
670,9,7
1354,50,1
852,54,2
1628,77,1
4182,52,1
212,57,16
398,101,2
2162,23,12
3644,53,4
110,45,1
1628,56,2
662,97,4
2798,90,4
1696,88,3
996,7,4
852,23,1
812,99,3
3004,9,1
872,92,1
1850,45,3
464,95,1
832,66,2
3672,59,1
1946,23,1
226,32,2
2416,85,3
2152,20,1
4076,35,1
70,19,3
1926,62,1
1882,105,1
644,80,3
3436,56,1
1092,54,1
2162,103,1
1410,19,1
2162,54,12
1744,8,2
524,80,83
2336,93,1
826,81,2
2052,83,3
3142,75,2
2488,39,2
3172,60,1
98,94,1
212,27,6
132,50,3
644,41,1
316,50,5
1744,29,1
524,41,193
244,82,2
1410,91,18
644,74,1
4138,22,1
412,52,1
3240,66,2
1812,25,1
524,74,8
70,91,3
1216,50,1
156,50,4
510,91,2
754,46,36
3760,28,2
1946,7,1
754,73,6
4008,84,1
202,25,7
1150,52,1
2564,73,1
3172,49,3
1356,83,5
2686,25,2
1452,26,5
3588,8,1
3240,2,2
834,29,1
1150,24,1
1092,35,1
916,57,2
322,38,1
136,75,3
322,55,2
754,91,6
464,67,3
1696,45,35
2102,9,4
1356,5,7
2834,79,1
212,106,26
760,46,13
132,59,7
1178,29,2
662,79,2
316,59,1
70,73,3
3196,56,1
4076,23,2
2162,87,4
2242,66,1
1856,50,1
624,80,1
1216,59,1
1034,87,9
350,52,1
2382,92,1
70,79,1
1952,9,1
100,14,1
662,46,1
64,78,1
1288,20,4
638,14,1
1312,26,15
624,55,2
834,40,5
136,57,2
624,38,6
832,63,2
2488,54,1
3224,51,3
538,7,29
1450,90,2
982,36,1
2106,29,1
2686,9,1
266,9,1
480,48,2
122,26,22
1028,8,1
1358,69,35
202,9,8
108,58,1
4008,5,1
198,38,1
826,21,4
198,55,1
638,3,2
1108,64,1
1926,5,3
152,90,5
1358,50,1
1966,48,2
368,8,6
4210,87,1
2028,48,1
4140,19,1
1696,71,8
1850,26,1
136,64,1
2798,85,1
1182,65,1
244,3,11
1460,45,1
1978,9,4
2564,79,1
3056,59,1
3196,67,1
1034,7,1
2928,9,5
1668,94,1
1242,58,1
4412,23,2
3436,95,3
3240,86,3
826,77,2
544,74,20
872,20,2
2242,53,2
3268,10,1
244,14,2
1422,104,1
1108,57,2
1452,88,1
826,56,2
140,48,4
544,6,1
2472,23,1
200,30,1
3374,28,1
640,73,2
2416,90,1
2226,8,1
2152,92,1
1590,10,4
2242,63,7
2226,29,1
544,80,1
1034,54,1
3644,2,187
566,95,4
2100,24,58
644,38,1
524,55,20
212,75,41
644,55,1
2162,102,3
832,86,3
524,38,27
210,7,1
2692,9,1
1092,18,1
534,52,1
4412,7,3
3862,9,1
3586,20,3
2162,18,1
1034,23,13
1312,71,1
1862,71,3
3090,44,43
1356,62,3
136,106,1
2472,7,1
1744,78,2
2686,58,1
1356,94,6
244,105,7
1108,27,3
1438,25,1
1356,99,2
2564,28,1
1978,58,2
1422,82,1
1182,77,4
156,32,8
524,37,5
3644,89,26
2928,60,1
3436,67,2
538,23,13
1182,56,4
98,5,1
908,36,1
640,19,1
1084,53,3
3240,63,3
316,32,13
132,32,1
1410,28,48
2488,7,1
1696,26,1
832,53,3
826,65,2
982,7,1
1242,9,1
2106,30,3
2510,18,6
908,23,1
2094,63,1
638,50,1
764,25,1
244,59,4
1696,65,1
100,50,1
1358,3,13
110,56,1
212,74,9
1354,104,1
2106,63,1
624,64,1
110,15,1
136,37,2
2930,93,1
132,101,1
3240,30,2
2382,94,2
122,21,2
524,27,2
140,58,1
644,27,4
212,41,25
316,101,2
1966,58,3
3192,67,1
1862,21,1
1312,21,190
872,5,1
2028,58,4
1410,7,36
832,29,10
1358,14,14
1674,73,1
1850,56,1
760,7,5
3240,8,1
70,7,5
2798,33,1
122,15,6
1798,81,1
122,77,1
156,82,14
1288,5,1
136,55,1
4222,36,1
3672,104,4
1034,79,1
70,87,1
244,50,4
2564,7,5
316,82,7
100,59,1
132,82,4
1312,56,32
4416,58,1
376,9,9
1850,21,2
1312,77,18
3426,19,2
872,83,4
524,106,17
70,35,2
1946,73,1
4222,54,1
754,7,26
1312,15,94
2040,50,2
1926,20,2
832,76,2
4076,19,18
2076,42,1
448,80,1
3240,76,2
2800,45,1
2100,10,35
834,66,1
1696,56,13
1744,2,2
2106,86,1
152,70,6
754,103,2
524,64,14
1696,77,2
1696,15,10
66,18,1
662,39,1
2564,23,3
1388,89,1
2226,63,2
2242,29,1
888,87,1
1356,92,4
826,71,4
3332,33,1
198,27,5
1358,4,217
1966,9,3
1850,65,2
832,8,16
538,28,11
132,104,3
316,104,5
1696,21,10
888,7,2
3240,29,4
3224,70,1
350,93,1
2416,70,6
70,54,4
1210,2,1
834,2,4
134,25,2
2174,48,1
966,69,3
1084,8,21
70,103,1
376,60,7
1216,104,1
1312,65,3
662,18,1
70,36,3
3728,79,1
3730,59,1
3426,46,2
1178,2,2
1034,97,8
4076,46,23
2346,74,1
212,80,7
832,30,4
2834,18,1
70,23,4
1812,48,1
252,64,2
1388,2,1
3224,89,1
316,36,2
832,85,4
198,9,6
110,62,1
152,2,6
2764,99,1
132,36,6
132,23,5
202,55,6
2686,38,1
1438,74,21
1288,95,3
2416,66,3
524,60,2
156,54,2
1354,7,1
638,19,3
3760,3,6
156,103,5
82,67,1
202,38,2
2098,83,1
316,23,1
1216,54,1
640,105,1
1450,2,2
644,49,1
524,49,4
156,36,9
624,9,2
996,50,3
140,27,4
524,58,36
156,23,1
1850,62,2
316,54,4
644,58,2
226,39,4
132,103,5
2312,5,1
834,70,4
1460,5,1
398,73,1
2416,2,3
1422,79,2
2798,63,13
788,75,3
230,67,1
2944,33,3
1034,32,1
3672,7,1
2152,77,1
824,15,2
1966,106,5
1358,72,16
1312,62,25
1416,9,5
1978,38,3
4140,3,1
1356,71,4
824,77,4
2704,105,2
874,85,1
826,92,5
1312,99,9
1862,94,1
2100,53,1
244,19,7
832,52,10
872,95,2
108,38,1
1028,33,1
1966,64,2
3240,52,3
2076,78,1
566,20,4
108,55,2
638,46,5
1696,62,7
244,91,2
2510,50,2
1696,94,7
2242,85,2
1320,9,1
316,35,2
1696,99,6
4416,57,1
2162,59,5
644,9,1
1926,88,1
1150,66,1
2692,38,1
1288,67,8
524,9,18
3644,42,197
1216,87,1
728,5,2
156,35,16
140,64,1
1674,50,1
624,58,13
198,60,4
132,87,24
316,87,1
2250,63,1
2162,50,2
252,9,1
544,25,14
4416,64,1
632,8,1
1216,7,1
872,67,2
376,27,3
1356,26,2
1966,57,2
132,7,10
316,7,10
1416,60,5
2564,82,1
1174,69,2
2800,20,4
244,73,14
140,57,4
2242,52,2
368,33,8
244,46,10
614,105,1
1856,35,2
2102,74,1
2048,23,1
638,91,1
1354,103,1
3828,67,3
156,7,3
1410,101,4
160,14,1
1150,2,2
2102,41,8
70,101,2
3196,20,2
4138,62,1
3240,85,5
2098,20,1
70,32,1
244,18,7
1108,9,3
132,28,7
872,22,7
1882,54,2
2106,85,1
202,64,2
2162,105,1
534,8,1
2536,20,1
2040,102,1
1356,65,2
1358,19,40
156,28,4
872,45,8
2628,26,1
1422,35,2
1882,23,2
3174,15,1
244,102,1
244,39,4
2692,106,2
1870,52,1
266,57,1
2100,8,1
316,97,2
1288,45,5
3472,7,2
524,48,23
210,101,1
122,44,4
2100,30,3
98,81,1
826,94,1
2416,100,2
1978,64,1
3426,14,1
1862,92,1
832,33,2
1812,57,1
2106,52,1
1312,92,49
136,9,3
826,62,6
2102,75,5
2382,26,6
1084,33,5
1422,7,2
1966,55,2
3784,34,35
2416,40,5
2028,38,5
1978,106,1
2906,101,1
3672,28,3
2882,39,1
1696,92,5
1966,38,3
2818,23,1
2052,77,2
1856,79,6
1422,54,2
3240,33,1
834,51,1
2798,8,1
2052,56,1
2818,36,1
640,59,1
1590,63,1
2242,10,6
3268,53,1
2352,25,6
2686,27,2
398,18,1
2818,54,1
1422,36,1
212,25,34
2704,50,2
4222,32,2
1356,56,19
1744,90,1
1356,77,5
1108,60,1
824,71,1
3784,2,194
3266,39,1
4204,94,1
1356,15,12
3196,5,8
2076,2,5
2100,29,6
1798,20,1
2800,83,1
4416,38,2
1354,28,1
1150,78,2
874,93,3
1182,94,11
872,61,1
852,3,2
156,79,5
1358,91,1
1288,88,5
624,48,2
1182,62,8
108,57,4
1034,82,1
3730,18,1
398,39,7
3784,66,8
1356,21,4
3784,89,105
226,91,1
132,79,4
3240,98,1
3266,18,7
3312,61,1
1216,79,1
202,106,2
2692,57,2
2174,106,1
198,48,1
640,50,2
2162,3,3
96,18,1
1092,3,3
1880,40,1
136,33,1
3680,78,2
4138,18,1
316,83,4
1006,87,1
662,77,1
788,40,1
3196,79,2
1952,63,1
2052,50,2
1084,9,41
2834,77,2
1288,101,3
132,83,3
4256,35,3
1438,2,16
4368,85,1
2834,56,3
1216,83,1
2436,7,1
2242,58,3
832,9,1
610,79,3
198,85,1
378,40,3
152,74,1
662,56,1
826,91,1
3172,2,1
3198,73,2
4204,19,1
2098,54,1
728,7,3
4416,8,3
156,83,12
624,85,1
2242,60,3
1356,50,8
1696,39,9
544,51,1
1438,34,35
4140,65,1
2028,30,4
2382,105,1
624,52,3
1696,102,14
3004,2,1
350,38,1
1356,59,1
132,5,17
140,8,1
662,21,1
1602,7,1
134,78,28
316,5,3
2226,48,3
2436,35,4
70,67,1
2416,74,1
198,52,2
3240,49,3
670,2,6
510,67,2
1006,7,1
640,56,2
872,101,6
2028,8,3
874,9,2
826,73,9
1856,83,1
2798,55,3
1108,33,3
1696,18,17
1034,88,3
2798,38,1
140,30,3
2436,87,1
3240,58,3
226,62,1
832,58,2
2242,9,5
212,70,2
4210,22,3
2928,53,12
4256,23,3
4140,21,2
122,102,2
1312,18,9
4256,36,1
662,65,1
832,49,2
1092,71,1
100,92,1
2028,29,4
2162,71,4
2686,86,3
1946,71,1
134,40,4
832,60,5
2102,66,2
1312,102,56
202,86,1
3642,49,3
1452,23,2
524,85,14
1978,53,1
376,8,8
3196,97,1
110,39,7
1422,20,1
872,104,1
1084,60,13
2312,7,8
2436,36,1
1182,73,2
1460,7,7
644,52,2
202,53,4
4140,56,1
524,52,38
1312,39,6
996,26,3
1288,104,1
1966,76,1
3672,5,3
2436,23,1
1450,80,1
2628,3,11
70,95,3
2100,37,44
2106,48,2
2436,54,1
610,28,1
244,92,3
378,100,2
110,18,2
1034,45,1
1312,91,11
2106,9,1
2686,29,2
1216,20,1
1356,3,7
564,2,1
266,29,1
132,20,18
2226,60,1
886,103,1
110,73,2
1416,33,1
2800,7,4
2162,21,1
316,20,17
3266,94,1
3240,48,3
1952,29,1
610,7,1
2488,95,2
2798,57,3
1696,96,7
1182,18,1
70,88,1
1410,88,6
368,60,3
2944,9,1
212,42,4
212,90,14
156,20,8
480,53,4
3680,2,1
1356,14,2
122,91,1
3196,7,1
566,7,3
108,30,1
2162,77,3
2928,29,1
2162,15,40
202,76,8
296,10,1
212,51,51
1966,53,1
398,62,1
2800,35,1
2162,56,1
966,62,1
134,2,3
1182,39,2
3672,12,1
834,25,10
3436,36,1
136,85,3
1050,73,1
3644,47,132
4076,65,2
198,33,1
1312,73,1
1628,54,1
1150,75,4
2800,87,1
682,9,1
4368,33,9
2242,48,1
3760,71,1
3988,75,1
1978,8,1
2152,59,1
3864,70,1
1406,18,1
826,18,1
638,99,8
464,18,4
2436,97,2
2798,106,1
1410,22,7
1696,73,14
2106,58,2
368,9,9
3672,20,4
1696,46,10
70,45,2
1422,83,1
524,98,47
2226,9,1
4368,93,20
1926,104,2
1452,28,2
566,54,1
1978,30,1
3784,74,47
1358,44,9
2944,58,1
1034,95,1
3784,6,101
524,10,11
1966,63,1
788,2,5
372,60,2
1416,93,5
2340,9,1
3540,9,1
2346,42,1
464,39,1
826,39,1
3196,54,1
2930,57,2
2102,100,1
3472,5,1
2250,57,1
3196,103,3
3172,40,2
350,27,2
202,30,13
1628,35,1
3728,81,2
1696,91,4
3196,36,3
1668,14,1
1356,105,1
244,94,1
1312,19,14
886,7,1
202,8,3
1288,32,4
2800,54,3
3196,23,6
1422,5,4
244,62,9
266,8,1
1744,75,2
3266,56,1
2800,104,1
2250,60,1
3864,2,2
1288,28,2
1356,39,1
2510,94,1
2510,99,1
662,92,1
376,33,1
1422,67,1
2882,77,1
3426,84,1
4412,5,12
368,27,5
3090,19,1
644,86,1
832,55,1
212,78,15
832,38,8
524,86,4
3196,104,2
212,100,16
826,105,4
2106,64,3
2174,85,1
202,85,1
3672,61,1
2882,56,1
1978,52,1
226,71,1
1288,97,7
544,34,77
524,53,15
316,45,6
2162,94,3
132,45,6
2174,52,1
202,52,7
644,53,1
3266,21,10
2162,99,3
1028,27,2
1216,45,6
4222,20,1
788,70,2
1356,18,16
1926,54,2
3586,79,1
98,7,2
834,75,1
1666,20,1
824,46,1
3456,51,1
156,45,8
2040,65,1
1356,102,3
1696,59,2
544,2,68
872,28,1
4256,32,1
244,65,4
1410,31,1
316,22,1
1182,3,2
1926,23,1
2928,85,2
2764,50,1
1862,59,5
1928,9,1
3644,6,431
1450,25,20
2944,27,3
1312,59,14
872,79,1
100,56,1
638,56,1
222,2,2
538,5,1
1882,67,1
524,63,3
136,8,1
480,33,3
2882,65,1
4008,7,1
152,25,1
2242,38,1
2102,51,3
244,21,8
812,7,1
1926,7,2
2242,55,2
2250,9,1
316,88,2
3672,45,13
624,53,3
2102,90,1
322,2,1
2798,49,1
122,50,1
132,88,1
2226,57,1
108,52,2
1406,3,2
350,60,1
212,40,16
826,3,11
3240,38,4
2346,100,2
638,21,5
1358,26,87
2094,106,1
1108,8,3
3240,55,2
2800,101,1
826,14,2
1312,69,1
908,83,1
1034,5,2
4368,53,1
244,77,2
244,15,24
156,88,3
3174,102,1
4076,94,1
1288,79,6
706,8,1
1410,20,1
1312,50,2
134,70,3
3196,101,3
322,34,1
2040,77,1
70,20,1
3672,22,2
2798,60,1
140,33,2
244,56,7
2510,92,2
2834,94,1
1590,58,1
3784,25,12
3196,32,3
624,29,3
132,95,8
1356,96,2
2076,25,5
316,95,1
226,65,2
322,40,1
1288,23,4
1288,36,9
1952,10,11
212,2,129
632,9,2
1696,14,14
1288,103,3
2148,86,1
2040,71,1
832,64,1
1288,54,7
202,98,4
1354,81,1
4368,29,5
1356,19,5
2352,2,2
1590,60,2
1696,3,14
1862,105,1
1978,33,19
834,80,2
230,7,1
244,71,3
266,10,1
2094,55,1
3240,106,1
1182,50,1
2250,48,1
3642,57,1
544,78,7
212,66,12
348,15,3
2686,33,1
874,64,1
644,30,1
1124,54,4
2242,106,4
134,90,1
524,30,53
2102,70,4
3586,7,1
98,79,1
872,23,25
4368,76,1
2106,37,1
524,8,99
3266,26,1
832,57,7
640,94,1
136,63,2
872,36,4
3268,9,3
66,94,1
230,35,3
1358,68,180
2472,20,1
448,2,1
644,8,1
82,7,1
3312,54,1
1108,86,1
1926,79,1
202,93,4
226,56,3
244,26,5
464,59,1
2628,102,1
826,59,6
1288,35,5
3672,95,3
3586,54,1
2226,38,1
3312,7,1
916,2,1
226,15,1
1856,81,2
1590,9,2
2296,62,1
350,48,7
226,77,4
1548,87,1
632,60,2
1034,20,1
832,27,1
1288,87,13
872,7,6
108,10,1
1084,27,129
2820,2,1
1416,8,4
1356,73,2
1410,5,52
1124,7,10
316,67,6
82,23,1
3586,36,1
2242,64,2
222,100,2
480,52,1
122,14,1
1356,91,1
2152,39,1
1288,7,5
1696,105,1
156,81,2
834,74,1
1312,3,91
524,76,2
874,27,6
2028,52,1
3864,40,3
4368,8,1
538,20,2
1966,52,1
624,30,5
4140,94,1
3240,64,2
198,8,3
1422,45,1
70,83,2
316,81,5
140,52,3
4416,85,1
2242,57,7
132,81,2
826,50,3
4210,20,1
1668,19,2
1978,93,9
624,8,1
2346,2,1
3812,33,1
136,86,2
754,5,29
826,69,1
1312,14,4
908,20,1
4076,92,2
1178,74,2
1216,56,3
132,77,21
316,15,7
2352,63,1
108,70,1
398,45,1
412,48,1
2944,41,1
110,101,2
1358,67,24
132,15,6
316,77,1
3864,29,4
62,93,1
566,50,2
198,78,3
98,19,1
316,56,3
1216,77,4
132,56,2
3784,49,219
292,57,1
156,77,7
624,100,2
2336,9,1
134,52,2
4402,46,1
156,15,3
2106,41,1
1108,2,1
212,63,27
3172,98,8
156,56,7
1850,101,3
564,85,1
322,8,4
1438,10,35
524,40,64
728,3,2
3240,75,1
644,40,2
316,21,2
670,10,1
3142,66,1
448,63,1
1696,104,31
136,2,2
1356,79,3
132,21,10
1312,101,5
824,36,1
754,84,68
1926,73,1
4412,92,4
3196,50,1
226,81,1
544,29,39
566,59,1
610,50,1
1422,71,1
66,83,1
110,82,7
376,42,1
3250,52,1
1124,18,1
544,8,11
1406,32,1
826,32,1
2628,7,1
3436,59,1
1696,101,3
1216,65,1
3224,48,1
3672,77,8
632,25,2
1880,52,1
4172,94,1
132,65,3
3672,56,9
2174,70,1
140,90,6
872,18,25
1460,14,3
2312,14,1
316,65,3
3784,9,6
886,50,2
524,100,51
200,41,1
1034,92,1
2312,3,1
1460,3,1
244,45,15
2102,33,1
2336,58,1
156,65,6
1312,104,12
754,62,1
1288,39,9
1356,28,1
824,7,1
524,78,1
4246,94,1
212,86,15
832,75,5
624,40,4
834,55,3
1288,102,1
62,33,2
874,75,1
834,38,5
2382,7,1
638,45,6
2102,98,1
2148,66,1
212,53,5
1966,51,7
538,44,12
2346,63,1
2028,51,4
510,94,1
3864,8,5
70,99,4
4368,40,1
70,94,3
140,51,1
3436,50,2
3268,25,4
1356,97,1
1388,55,1
908,92,1
3760,5,2
4076,20,4
70,62,1
1288,18,17
1356,87,1
624,2,1
2346,8,2
2100,25,2
2028,70,1
1602,50,1
1358,61,16
3680,10,1
212,29,47
1288,46,1
1092,5,1
2382,28,3
1288,73,2
1744,27,1
2052,35,2
2834,20,5
64,64,2
200,75,2
834,106,1
3588,64,1
4368,2,1
1356,35,10
1452,50,2
2882,95,1
3736,54,1
1798,50,1
2436,59,3
152,9,10
222,86,1
1978,51,6
1006,50,1
92,86,1
1142,101,1
1438,85,1
3864,63,1
832,41,1
202,90,13
2152,97,1
1674,83,1
202,51,3
4140,31,1
1416,2,4
156,26,1
2436,50,3
1978,90,2
134,10,1
244,67,4
564,33,1
3172,52,6
226,88,1
3196,3,14
1006,59,1
624,66,1
212,76,3
2628,28,1
132,26,2
1356,7,17
3680,33,3
100,81,1
412,58,2
640,20,1
2416,9,2
3588,57,2
198,66,1
1358,88,2
1216,26,1
886,105,1
4256,59,1
448,29,1
230,19,1
826,101,1
728,50,2
610,14,2
2472,62,1
1696,32,3
872,73,1
464,101,1
524,2,22
1288,19,4
2312,69,2
1356,103,4
2692,90,1
2944,75,2
1356,54,12
1926,18,6
2800,105,1
2200,15,1
834,57,2
2098,50,1
1312,32,37
1744,64,3
2818,77,1
152,60,3
1356,23,6
62,85,1
3266,67,1
610,105,1
398,81,3
1182,82,2
826,104,3
1076,38,1
1422,56,2
2242,74,1
152,58,2
544,53,20
3196,105,3
524,34,1
1320,2,1
1926,102,3
4182,49,4
1450,60,1
2102,52,1
4412,84,37
2102,85,4
1216,71,2
1504,10,80
872,96,3
212,30,37
1358,22,16
1744,57,2
226,45,1
2798,25,3
316,71,2
372,75,1
644,66,1
2352,8,2
132,71,7
3644,37,19
524,66,26
524,89,1
244,95,19
212,8,117
134,93,15
3174,7,1
322,63,2
4210,94,1
1410,44,10
110,32,10
2346,29,2
398,67,2
156,71,1
350,25,1
368,25,8
2102,8,8
1216,92,1
538,68,1
3196,18,1
4114,59,1
4182,64,1
1438,29,11
1150,106,2
316,92,5
152,64,5
1108,42,1
1182,7,11
524,70,11
1460,46,19
136,51,2
3374,26,1
3172,29,6
3224,57,1
200,25,1
132,92,1
1850,28,1
2488,77,1
212,85,18
1862,97,3
1050,97,1
1358,31,14
2102,30,4
4412,21,11
1312,97,9
2800,18,1
3142,90,1
70,71,2
1926,105,3
566,39,4
448,52,1
98,3,1
1450,64,1
982,56,1
202,78,8
1744,58,2
298,46,1
2162,95,1
544,10,32
122,28,17
376,2,7
834,60,2
1978,78,3
1388,58,2
3196,39,1
826,54,2
2416,64,3
2436,19,1
3172,76,3
4076,67,1
1182,35,5
826,103,1
4182,57,2
212,52,17
834,58,5
464,36,1
1450,57,1
2472,77,1
1388,60,1
3988,27,1
2928,100,1
4204,7,1
788,86,1
1182,87,11
566,18,2
826,23,2
1696,79,9
464,23,3
1312,28,13
